
dataset	sumpairdif_0_mean	sumpairdif_0_std	theta_0_mean	theta_0_std	D_0_mean	D_0_std	pi_0_mean	pi_0_std	sumpairdif_1_mean	sumpairdif_1_std	theta_1_mean	theta_1_std	D_1_mean	D_1_std	pi_1_mean	pi_1_std	sumpairdif_2_mean	sumpairdif_2_std	theta_2_mean	theta_2_std	D_2_mean	D_2_std	pi_2_mean	pi_2_std	sumpairdif_3_mean	sumpairdif_3_std	theta_3_mean	theta_3_std	D_3_mean	D_3_std	pi_3_mean	pi_3_std	d_0x1_mean	d_0x1_std	dn_0x1_mean	dn_0x1_std	FST_0x1_mean	FST_0x1_std	bialsites_0x1_mean	bialsites_0x1_std	multisites_0x1_mean	multisites_0x1_std	sfA_0x1_mean	sfA_0x1_std	sfB_0x1_mean	sfB_0x1_std	sfout_0x1_mean	sfout_0x1_std	sxA_0x1_mean	sxA_0x1_std	sxB_0x1_mean	sxB_0x1_std	sxAfB_0x1_mean	sxAfB_0x1_std	sxBfA_0x1_mean	sxBfA_0x1_std	ss_0x1_mean	ss_0x1_std	Wald_0x1_mean	Wald_0x1_std	d_0x2_mean	d_0x2_std	dn_0x2_mean	dn_0x2_std	FST_0x2_mean	FST_0x2_std	bialsites_0x2_mean	bialsites_0x2_std	multisites_0x2_mean	multisites_0x2_std	sfA_0x2_mean	sfA_0x2_std	sfB_0x2_mean	sfB_0x2_std	sfout_0x2_mean	sfout_0x2_std	sxA_0x2_mean	sxA_0x2_std	sxB_0x2_mean	sxB_0x2_std	sxAfB_0x2_mean	sxAfB_0x2_std	sxBfA_0x2_mean	sxBfA_0x2_std	ss_0x2_mean	ss_0x2_std	Wald_0x2_mean	Wald_0x2_std	d_0x3_mean	d_0x3_std	dn_0x3_mean	dn_0x3_std	FST_0x3_mean	FST_0x3_std	bialsites_0x3_mean	bialsites_0x3_std	multisites_0x3_mean	multisites_0x3_std	sfA_0x3_mean	sfA_0x3_std	sfB_0x3_mean	sfB_0x3_std	sfout_0x3_mean	sfout_0x3_std	sxA_0x3_mean	sxA_0x3_std	sxB_0x3_mean	sxB_0x3_std	sxAfB_0x3_mean	sxAfB_0x3_std	sxBfA_0x3_mean	sxBfA_0x3_std	ss_0x3_mean	ss_0x3_std	Wald_0x3_mean	Wald_0x3_std	d_1x2_mean	d_1x2_std	dn_1x2_mean	dn_1x2_std	FST_1x2_mean	FST_1x2_std	bialsites_1x2_mean	bialsites_1x2_std	multisites_1x2_mean	multisites_1x2_std	sfA_1x2_mean	sfA_1x2_std	sfB_1x2_mean	sfB_1x2_std	sfout_1x2_mean	sfout_1x2_std	sxA_1x2_mean	sxA_1x2_std	sxB_1x2_mean	sxB_1x2_std	sxAfB_1x2_mean	sxAfB_1x2_std	sxBfA_1x2_mean	sxBfA_1x2_std	ss_1x2_mean	ss_1x2_std	Wald_1x2_mean	Wald_1x2_std	d_1x3_mean	d_1x3_std	dn_1x3_mean	dn_1x3_std	FST_1x3_mean	FST_1x3_std	bialsites_1x3_mean	bialsites_1x3_std	multisites_1x3_mean	multisites_1x3_std	sfA_1x3_mean	sfA_1x3_std	sfB_1x3_mean	sfB_1x3_std	sfout_1x3_mean	sfout_1x3_std	sxA_1x3_mean	sxA_1x3_std	sxB_1x3_mean	sxB_1x3_std	sxAfB_1x3_mean	sxAfB_1x3_std	sxBfA_1x3_mean	sxBfA_1x3_std	ss_1x3_mean	ss_1x3_std	Wald_1x3_mean	Wald_1x3_std	d_2x3_mean	d_2x3_std	dn_2x3_mean	dn_2x3_std	FST_2x3_mean	FST_2x3_std	bialsites_2x3_mean	bialsites_2x3_std	multisites_2x3_mean	multisites_2x3_std	sfA_2x3_mean	sfA_2x3_std	sfB_2x3_mean	sfB_2x3_std	sfout_2x3_mean	sfout_2x3_std	sxA_2x3_mean	sxA_2x3_std	sxB_2x3_mean	sxB_2x3_std	sxAfB_2x3_mean	sxAfB_2x3_std	sxBfA_2x3_mean	sxBfA_2x3_std	ss_2x3_mean	ss_2x3_std	Wald_2x3_mean	Wald_2x3_std
71	0.0108386	0.0311965	7.84047e-06	1.35315e-05	0.00637503	1.04814	7.10729e-06	1.46521e-05	0.056291	0.0655562	3.47701e-05	2.20081e-05	0.376471	1.21044	3.89816e-05	2.69011e-05	0.0479474	0.0805814	2.80519e-05	2.04e-05	0.748313	1.16149	3.95686e-05	3.61095e-05	0.0481181	0.0657952	3.15056e-05	2.089e-05	0.429995	1.28319	3.6994e-05	2.99917e-05	4.09915e-05	3.4045e-05	1.79471e-05	2.42303e-05	0.0712753	0.595127	8.36	5.13063	0	0	0	0	0	0	0.16	0.6245	0.32	0.556776	4.8	3.26599	0	0	1.72	2.11187	1.36	2.76707	-9	0	4.63209e-05	4.07126e-05	2.2983e-05	2.39111e-05	0.173019	0.393623	7	4.49073	0	0	0.08	0.276887	0	0	0.24	0.723418	0.56	0.960902	3.44	2.59936	0	0	1.56	2.18098	1.12	2.68204	-9	0	4.28691e-05	3.59367e-05	2.08184e-05	2.3354e-05	0.197886	0.334427	8.04	5.17591	0	0	0	0	0	0	0.36	1.03602	0.4	0.645497	4.48	3.6756	0	0	1.52	1.98158	1.28	2.68514	-9	0	5.30963e-05	4.05798e-05	1.38213e-05	1.87791e-05	0.0406792	0.361395	9.76	6.17981	0	0	0	0	0	0	0.16	0.6245	3.4	2.46644	1.72	2.0108	0.08	0.4	0	0	4.4	3.60555	-9	0	5.07284e-05	3.66907e-05	1.27407e-05	1.86661e-05	0.0729156	0.227126	11.04	6.90097	0	0	0	0	0	0	0	0	3.4	3.08221	3	3.18852	0.36	1.03602	0.16	0.6245	4.12	3.17962	-9	0	5.51108e-05	4.31709e-05	1.68295e-05	1.96333e-05	0.156628	0.200148	9.68	6.30291	0	0	0	0	0	0	0	0	2.04	2.33595	3.32	2.92575	0.36	1.03602	0.24	0.723418	3.72	3.40979	-9	0
72	0.0438303	0.0458362	3.44944e-05	2.06823e-05	0.354053	1.00785	3.95566e-05	2.76934e-05	0.0271344	0.0347944	2.06251e-05	1.66597e-05	0.212604	1.04408	2.21326e-05	2.18103e-05	0.0309425	0.0444366	3.08955e-05	2.22744e-05	0.103123	0.977722	3.2507e-05	2.65284e-05	0.00623904	0.0105457	9.0619e-06	1.15681e-05	-0.254629	0.937718	6.44261e-06	8.19688e-06	5.00026e-05	4.44595e-05	1.9158e-05	3.32268e-05	0.0957019	0.26139	9.24	4.90985	0	0	0	0	0	0	0	0	4.12	2.69753	1.32	1.40594	0.28	0.737111	0.16	0.8	3.36	3.34016	-9	0	5.0786e-05	4.66828e-05	1.47542e-05	3.30614e-05	0.114994	0.173265	10.2	5.93717	0	0	0	0	0	0	0	0	3.4	2.17945	2.28	2.05183	0.04	0.2	0.16	0.8	4.32	3.46073	-9	0	5.34002e-05	5.34356e-05	3.04006e-05	4.76164e-05	0.213589	0.410891	8.64	5.0405	0	0	0.16	0.8	0.28	1.02144	0	0	5.24	3.50333	0.44	0.711805	0.92	1.52534	0	0	1.6	2.58199	-8.16	4.2	4.52146e-05	3.52384e-05	1.78948e-05	2.95409e-05	0.196729	0.274652	8.36	5.32979	0	0	0	0	0	0	0.04	0.2	1.56	1.44568	3.24	2.5865	0	0	0.24	0.723418	3.28	3.37293	-9	0	4.36451e-05	3.5654e-05	2.93575e-05	3.29599e-05	0.400372	0.335459	5.84	4.17013	0	0	0.12	0.6	0.12	0.439697	0.04	0.2	2.48	2.502	0.6	0.816497	1.04	1.74356	0.12	0.439697	1.32	2.30434	-8.4	3	3.96612e-05	2.9025e-05	2.01864e-05	2.0496e-05	0.182344	0.464552	7.52	5.26086	0	0	0	0	0.12	0.331662	0.04	0.2	4.28	3.61156	0.6	0.816497	1.04	1.74356	0	0	1.44	2.45085	-9	0
73	0.0147673	0.0220882	1.21385e-05	1.36348e-05	0.228231	1.32846	1.23802e-05	1.62608e-05	0.0428272	0.0608584	2.84e-05	2.0914e-05	0.0597796	1.12103	2.94803e-05	2.3091e-05	0.0473853	0.0670347	3.43215e-05	2.35531e-05	0.458704	1.14599	4.22067e-05	3.77314e-05	0.0604927	0.0896672	3.96955e-05	2.4768e-05	0.468056	1.16054	4.6817e-05	4.11126e-05	5.0345e-05	7.27738e-05	2.94148e-05	6.49693e-05	0.168412	0.464501	8.24	5.5848	0	0	0	0	0	0	0.48	1.1225	1.04	1.20692	3.8	2.88675	0.04	0.2	1.08	1.82392	1.8	2.69258	-9	0	5.86448e-05	5.46229e-05	3.13513e-05	3.84486e-05	0.236884	0.309213	9.04	6.03103	0	0	0	0	0	0	0.04	0.2	1	1.04083	4.6	2.97209	0.2	0.816497	1.52	2.29347	1.68	2.68825	-9	0	5.19304e-05	4.06168e-05	2.23318e-05	2.26393e-05	0.118659	0.376639	10.12	6.34639	0	0	0	0	0	0	0.04	0.2	0.68	0.748331	5.68	3.35062	0.04	0.2	1.52	2.29347	2.16	2.95353	-9	0	5.45838e-05	3.82667e-05	1.87403e-05	2.09348e-05	0.163653	0.241698	10.28	6.54166	0	0	0	0	0.12	0.6	0	0	2.24	1.98494	2.96	2.7	0.12	0.331662	0.52	1.1225	4.32	4.35622	-9	0	5.18723e-05	4.76541e-05	1.37236e-05	2.05935e-05	0.10912	0.123729	11.28	6.699	0	0	0	0	0	0	0	0	1.84	1.37477	4.08	2.75257	0.08	0.276887	0.52	1.1225	4.76	4.67511	-9	0	5.79301e-05	4.43238e-05	1.34182e-05	1.20881e-05	0.122623	0.124612	11.6	6.93421	0	0	0	0	0	0	0.08	0.276887	2.16	1.81842	3.56	2.43379	0	0	0.16	0.6245	5.64	4.90646	-9	0
74	0.0336749	0.0596841	2.72041e-05	1.94008e-05	-0.0307705	1.23377	2.77413e-05	2.78576e-05	0.0809396	0.101921	5.30149e-05	4.56185e-05	0.222429	1.1411	6.02151e-05	6.40043e-05	0.0249169	0.0363574	2.65535e-05	3.01534e-05	0.20725	1.47724	2.63454e-05	2.75386e-05	0.0514882	0.0641995	4.39091e-05	4.15368e-05	0.019919	1.17155	4.32327e-05	4.00292e-05	8.32788e-05	6.49842e-05	3.93006e-05	4.171e-05	0.217314	0.281895	15.44	9.81105	0	0	0.16	0.8	0.2	1	0	0	2.64	2.30723	7.4	6.58913	0.24	0.879394	1.32	2.77969	3.48	3.78726	-8.12	4.4	8.42928e-05	7.5646e-05	5.72495e-05	6.99583e-05	0.362898	0.34844	11.12	8.02247	0	0	0.12	0.439697	0	0	0.52	1.61038	3.64	3.23883	3.28	4.88638	0.8	1.44338	0.84	2.33952	1.92	2.76767	-9	0	7.09816e-05	5.3213e-05	3.54946e-05	3.49748e-05	0.299936	0.184002	13.68	9.56434	0	0	0.08	0.276887	0.08	0.276887	0.08	0.276887	2.84	2.4779	5.76	6.7471	0.32	1.06927	1.32	2.79464	3.2	3.3541	-9	0	7.45032e-05	6.45784e-05	3.1223e-05	4.01339e-05	0.20001	0.277384	14.44	9.51788	0	0	0.16	0.8	0.24	1.0116	0	0	6.92	4.09186	1.56	1.41657	1.08	1.84662	0.28	1.06145	4.2	7.08284	-8.08	4.6	7.335e-05	6.50633e-05	2.16262e-05	2.17537e-05	0.137231	0.150034	15.76	10.1869	0	0	0	0	0	0	0	0	5	4.52769	3.12	2.80357	0.48	1.15902	0.44	1.29357	6.72	8.54654	-9	0	6.27837e-05	6.54843e-05	2.79947e-05	4.74806e-05	0.256432	0.244229	12.52	9.34131	0	0	0.04	0.2	0.04	0.2	0.08	0.276887	1.72	1.92614	5.12	3.32064	0.36	1.15036	1.2	2.10159	3.96	6.98498	-9	0
75	0.0678494	0.090034	4.40621e-05	2.56157e-05	0.340733	1.17785	5.07023e-05	4.19432e-05	0.0523848	0.0622618	4.08495e-05	3.28223e-05	0.239933	0.997993	4.50747e-05	4.06873e-05	0.0618993	0.0908399	4.25032e-05	2.93847e-05	0.528294	1.0666	5.36492e-05	4.42524e-05	0.0688023	0.0772191	5.19197e-05	3.20329e-05	0.481602	0.965238	5.93532e-05	3.71338e-05	7.71755e-05	5.3634e-05	2.92869e-05	3.13464e-05	0.168711	0.184885	15.28	8.78218	0	0	0.04	0.2	0.12	0.6	0	0	4.44	3.22852	4.12	3.66652	0.56	1.15758	0.32	0.690411	5.68	6.66283	-9	0	7.44041e-05	5.7405e-05	2.22283e-05	2.79059e-05	0.148043	0.142232	15.04	8.44827	0	0	0	0	0	0	0.08	0.4	4.4	2.51661	4	3.74166	0.48	1.19443	0.28	0.678233	5.8	5.42371	-9	0	7.43208e-05	4.61643e-05	1.9293e-05	1.91813e-05	0.137686	0.105862	16.88	9.48824	0	0	0	0	0	0	0.12	0.439697	3.96	2.79106	5.84	5.56537	0.12	0.439697	0.24	0.663325	6.6	5.66422	-9	0	6.5094e-05	4.75158e-05	1.57321e-05	1.36312e-05	0.0377229	0.295592	14.64	9.33577	0	0	0	0	0	0	0.12	0.439697	4	3.21455	3.84	3.33766	0.44	1.19304	0.56	1.08321	5.68	6.90845	-9	0	6.61714e-05	4.21332e-05	1.39575e-05	1.1775e-05	0.118388	0.127823	16.44	10.2798	0	0	0	0	0	0	0.12	0.439697	3.52	3.38034	5.64	4.15211	0.12	0.439697	0.56	1.08321	6.48	6.4622	-9	0	7.40511e-05	4.59741e-05	1.75499e-05	1.57731e-05	0.111582	0.124684	16.16	10.3388	0	0	0	0	0	0	0.12	0.439697	3.24	3.05887	5.52	4.67369	0.12	0.439697	0.44	1.19304	6.72	5.0705	-9	0
76	0.077289	0.152331	3.84128e-05	3.24905e-05	0.760275	1.49023	5.25828e-05	5.70844e-05	0.0629951	0.0778165	4.13159e-05	2.70867e-05	0.334464	1.11916	4.71403e-05	3.49088e-05	0.0695031	0.12449	5.39203e-05	3.30613e-05	0.308502	1.36009	6.15101e-05	5.06682e-05	0.0648804	0.0623228	5.35553e-05	3.25729e-05	0.553237	1.2968	6.2407e-05	4.65648e-05	9.16404e-05	6.28065e-05	4.17789e-05	4.13398e-05	0.224134	0.296712	15.16	7.95655	0	0	0.36	1.03602	0.2	0.707107	0.56	1.04403	3.4	2.25462	4.08	2.85657	0.72	1.45831	0.8	1.55456	5.04	7.37383	-8.4	3	0.000103072	7.37601e-05	4.6026e-05	4.77681e-05	0.184939	0.333003	17.28	9.65453	0	0	0	0	0	0	0.12	0.6	3.88	3.70045	6.4	4.78714	0.56	1.38684	1.6	2.46644	4.72	6.60505	-9	0	8.87482e-05	5.34655e-05	3.12533e-05	2.57788e-05	0.217053	0.184354	16.84	9.08148	0	0	0	0	0	0	0.36	0.907377	3	3.16228	5.96	3.43366	0.52	1.66132	1.36	2.15793	5.64	6.58205	-9	0	9.11834e-05	5.43837e-05	3.68582e-05	3.3458e-05	0.194946	0.211118	17.88	8.57963	0	0	0	0	0	0	0.24	0.830662	4.48	3.34315	6.48	4.68259	0.44	1.29357	1.24	1.87705	5	6.63325	-9	0	9.65574e-05	5.5101e-05	4.17837e-05	4.27203e-05	0.213353	0.219307	17.92	8.34126	0	0	0.04	0.2	0	0	0.32	0.748331	4.04	3.08869	6.52	3.91706	0.56	1.66032	1.12	1.69115	5.32	6.4208	-9	0	0.000102262	7.62898e-05	4.03036e-05	5.92159e-05	0.177499	0.179834	19.08	9.98716	0	0	0	0	0	0	0.28	1.06145	5.24	4.65725	5.68	3.76076	0.6	1.08012	0.4	1.11803	6.88	6.35951	-9	0
77	0.0533704	0.0638733	3.15625e-05	1.96447e-05	0.528252	1.17911	3.83407e-05	2.68734e-05	0.0590539	0.0585399	4.08151e-05	1.92825e-05	0.528062	0.946397	4.84087e-05	2.66095e-05	0.0239508	0.0396355	2.96075e-05	1.53141e-05	-0.0939229	1.17209	2.90387e-05	2.03681e-05	0.0618755	0.0578192	4.63524e-05	2.18341e-05	0.595446	0.867152	5.56148e-05	3.00818e-05	6.29497e-05	3.21949e-05	1.9575e-05	2.03288e-05	0.111057	0.347959	12.72	5.13582	0	0	0	0	0	0	0.32	0.690411	2.48	2.29347	4	3.52373	0.04	0.2	0.52	1.41774	5.36	3.66151	-9	0	5.865e-05	3.37507e-05	2.49603e-05	2.26907e-05	0.222948	0.210874	11.12	5.1504	0	0	0	0	0	0	0.52	1.04563	3.6	3.2914	2.4	2.04124	0.28	0.541603	0.32	0.9	4	3.14907	-9	0	6.35014e-05	2.93114e-05	1.65237e-05	1.26179e-05	0.130749	0.152843	13.76	5.93914	0	0	0	0	0	0	0.08	0.4	2.48	2.10396	5.04	3.50571	0	0	0.76	1.26754	5.4	4.12311	-9	0	5.84476e-05	3.07652e-05	1.97239e-05	2.05957e-05	0.107663	0.355974	11.92	5.09837	0	0	0	0	0	0	0.24	0.522813	4.4	3.20156	1.68	1.40594	0.56	1.00333	0.12	0.439697	4.92	3.09462	-9	0	6.47131e-05	3.31122e-05	1.27014e-05	1.46477e-05	0.0826825	0.134155	14.4	6.10328	0	0	0	0	0	0	0	0	3.12	2.14709	4.16	2.59294	0.08	0.4	0.36	0.7	6.68	3.68239	-9	0	6.33064e-05	3.39368e-05	2.09797e-05	1.8895e-05	0.166254	0.153075	13.28	5.64594	0	0	0	0	0	0	0.08	0.4	2	1.58114	5.76	3.34515	0	0	0.72	1.17331	4.72	3.47035	-9	0
78	0.0582192	0.0494975	4.02163e-05	2.26672e-05	0.364157	0.853836	4.44254e-05	2.43329e-05	0.0513155	0.0523869	3.11416e-05	1.80426e-05	0.0524777	0.986396	3.43335e-05	2.82901e-05	0.0231443	0.0314022	2.1664e-05	1.50024e-05	0.350092	1.27999	2.61667e-05	2.47164e-05	0.0263293	0.0300553	2.01396e-05	1.24709e-05	0.209723	1.39557	2.06655e-05	1.42787e-05	5.088e-05	2.55374e-05	1.15006e-05	1.32001e-05	0.142761	0.179025	13.4	6.65833	0	0	0	0	0	0	0	0	5.16	3.97576	3.16	2.44404	0.48	0.962635	0.24	0.663325	4.36	3.60416	-9	0	4.89512e-05	2.56375e-05	1.36552e-05	1.25206e-05	0.125885	0.149869	11.8	5.75181	0	0	0	0	0	0	0.16	0.6245	5.76	3.82187	1.56	1.41657	0.72	1.2083	0.08	0.276887	3.52	3.31813	-9	0	5.27817e-05	3.54588e-05	2.02362e-05	2.87764e-05	0.180055	0.1996	11.44	5.70877	0	0	0	0	0	0	0.16	0.6245	5.72	3.84621	1.2	1.04083	0.52	0.822598	0.08	0.276887	3.76	3.15278	-9	0	4.87117e-05	3.11152e-05	1.84616e-05	2.10711e-05	0.203592	0.251652	10.68	4.44147	0	0	0.12	0.6	0.08	0.4	0.24	0.522813	4.52	2.63186	2.36	2.54755	0.56	1.19304	0.12	0.439697	2.68	2.79464	-8.28	3.6	5.2895e-05	3.57547e-05	2.53955e-05	2.96343e-05	0.274609	0.225163	10.04	4.43922	0	0	0	0	0	0	0.32	0.627163	4.32	2.6727	1.8	2	0.36	0.907377	0.16	0.6245	3.08	2.8856	-9	0	4.89596e-05	3.808e-05	2.55435e-05	3.45324e-05	0.254741	0.23763	8.08	3.34066	0	0	0.04	0.2	0	0	0.48	0.822598	2.32	2.05589	2.04	1.56738	0.2	0.645497	0.36	0.95219	2.64	3.17385	-9	0
79	0.0788587	0.115974	5.27449e-05	3.41182e-05	0.53858	0.998193	6.37028e-05	4.66042e-05	0.0968012	0.102294	6.15905e-05	3.29897e-05	0.205708	0.792161	6.70821e-05	4.25334e-05	0.0761186	0.130551	6.58653e-05	3.82137e-05	-0.0729782	0.853375	6.81094e-05	5.342e-05	0.0774074	0.0749106	5.91685e-05	2.99704e-05	0.164356	0.889501	6.31414e-05	3.7317e-05	8.18857e-05	5.26177e-05	1.64932e-05	1.80783e-05	0.0996209	0.148548	19.48	10.0794	0	0	0	0	0	0	0	0	3.2	2.58199	6.04	4.17812	0.4	1.38444	0.48	1.08474	9.36	7.19884	-9	0	8.44345e-05	5.96021e-05	1.85285e-05	2.1221e-05	0.089832	0.128699	19.2	10.0083	0	0	0	0	0	0	0.24	0.663325	2.92	2.1	5.76	4.8156	0.12	0.331662	0.24	0.723418	9.92	7.2968	-9	0	8.143e-05	4.79355e-05	1.80079e-05	1.54262e-05	0.123975	0.103769	19	8.76546	0	0	0	0	0	0	0.24	0.879394	3.56	4.17413	5.56	3.16333	0.24	0.830662	0.24	0.723418	9.16	7.16868	-9	0	8.62373e-05	5.99033e-05	1.86415e-05	2.19565e-05	0.120946	0.104475	21.2	11.0151	0	0	0	0	0	0	0.04	0.2	4.92	3.17438	4.92	4.11218	0.32	0.690411	0.36	1.25433	10.64	7.10563	-9	0	7.73046e-05	4.15316e-05	1.21928e-05	1.10583e-05	0.0845554	0.111999	21.12	9.80357	0	0	0	0	0	0	0	0	5.68	4.73216	4.84	2.76405	0.48	1.15902	0.4	1.38444	9.72	7.10352	-9	0	8.28863e-05	4.98336e-05	1.72609e-05	1.69187e-05	0.113465	0.144672	20.84	9.70258	0	0	0	0	0	0	0.16	0.553775	5.4	5.13971	4.56	2.8	0.32	0.9	0.2	0.5	10.2	6.70199	-9	0
80	0.0446832	0.058372	2.95352e-05	2.03752e-05	0.64048	1.21655	3.7736e-05	2.96724e-05	0.0775834	0.0979	4.43759e-05	2.43076e-05	0.412701	1.11644	5.23198e-05	3.84259e-05	0.0634362	0.0801357	5.63357e-05	2.50551e-05	0.460186	1.10339	6.28849e-05	3.39975e-05	0.0712823	0.0796928	4.73881e-05	2.44323e-05	0.759722	1.06302	6.07978e-05	3.6705e-05	6.57181e-05	3.65024e-05	2.06902e-05	1.74102e-05	0.165239	0.201396	13.68	7.2037	0	0	0	0	0	0	0.24	0.723418	1.92	2.43105	5.32	4.71452	0.16	0.472582	0.64	1.35031	5.4	4.66369	-9	0	7.46123e-05	4.57659e-05	2.43019e-05	2.56585e-05	0.072068	0.235741	15.48	7.02448	0	0	0	0	0	0	0.04	0.2	1.56	1.32539	7.12	4.31393	0.16	0.6245	0.84	1.49108	5.76	5.15817	-9	0	7.89523e-05	4.56249e-05	2.96854e-05	3.11281e-05	0.159593	0.200228	14.12	6.86974	0	0	0	0	0	0	0.16	0.6245	1.68	1.51987	5.76	3.74477	0.2	0.645497	0.72	1.36991	5.6	4.54606	-9	0	7.08783e-05	4.07251e-05	1.32759e-05	1.48334e-05	0.0775691	0.10056	17.16	7.5921	0	0	0	0	0	0	0.04	0.2	3.24	1.96384	5.4	3.92641	0.16	0.6245	0.36	0.81035	7.96	5.60119	-9	0	6.99089e-05	4.14237e-05	1.33501e-05	1.75541e-05	0.0831801	0.136526	15.4	7.67029	0	0	0	0	0	0	0.2	0.645497	2.96	2.20756	3.64	2.91376	0.16	0.6245	0.2	0.57735	8.24	5.53986	-9	0	7.64912e-05	4.0615e-05	1.46499e-05	1.74872e-05	0.0242944	0.153677	17.04	7.83943	0	0	0	0	0	0	0.04	0.2	4.6	3.14907	3.12	2.16641	0.32	0.852447	0.16	0.6245	8.8	5.5	-9	0
81	0.00884154	0.0145579	6.97953e-06	1.11302e-05	-0.024396	1.03031	5.86464e-06	9.13442e-06	0.0415946	0.0426266	3.3005e-05	1.83536e-05	0.381194	1.12639	3.64873e-05	2.17364e-05	0.0369814	0.0540298	3.40829e-05	2.01924e-05	0.186736	0.984964	3.68694e-05	2.38687e-05	0.0200561	0.0372746	1.51245e-05	1.28939e-05	-0.140385	1.23176	1.54191e-05	2.54013e-05	5.5544e-05	4.6108e-05	3.43681e-05	4.09887e-05	0.265532	0.366495	8.76	4.56691	0	0	0.04	0.2	0	0	0	0	0.4	0.645497	5.16	3.59026	0	0	1.72	1.76824	1.44	2.78508	-9	0	4.28667e-05	2.29833e-05	2.14996e-05	1.55643e-05	0.202451	0.408355	8.76	4.49333	0	0	0.08	0.276887	0	0	0.04	0.2	0.36	0.489898	5.16	2.73374	0	0	1.64	1.7767	1.48	2.81543	-9	0	5.09967e-05	5.02707e-05	4.03548e-05	4.78792e-05	0.444389	0.468179	6.28	3.68013	0	0	0.48	1.19443	0.32	0.690411	0.36	0.757188	0.88	1.61555	2.36	2.19621	0.2	0.816497	0.92	1.6563	0.76	1.73877	-7.88	3.87642	5.70523e-05	3.90745e-05	2.0374e-05	2.43493e-05	0.188862	0.145543	11.04	5.08658	0	0	0	0	0	0	0	0	2.72	2.28254	2.72	1.51438	0.04	0.2	0	0	5.56	3.709	-9	0	4.98238e-05	3.16056e-05	2.38706e-05	2.30448e-05	0.242806	0.267849	9.24	4.71946	0	0	0	0	0	0	0	0	4.32	2.68825	0.92	1.07703	0.88	1.1299	0	0	3.12	3.70045	-9	0	5.04939e-05	4.00288e-05	2.43496e-05	2.78415e-05	0.22416	0.268908	9.52	4.55631	0	0	0	0	0.04	0.2	0.04	0.2	4.6	2.73861	1.16	1.1431	0.8	1.08012	0	0	2.88	3.90854	-9	0
82	0.0766124	0.0698188	5.88574e-05	2.58028e-05	0.375686	1.00917	6.69954e-05	3.5408e-05	0.106729	0.115352	6.89904e-05	4.23888e-05	0.33289	1.01354	7.78128e-05	5.1116e-05	0.0964475	0.15381	6.51004e-05	3.37917e-05	0.569419	1.12689	7.71432e-05	5.09187e-05	0.0535791	0.067141	4.10341e-05	3.434e-05	0.309767	1.2718	4.66462e-05	4.06369e-05	9.24281e-05	4.26599e-05	2.0024e-05	1.24177e-05	0.0964756	0.178802	22.64	10.9464	0	0	0	0	0	0	0	0	4.56	2.53443	7.04	5.22398	0.16	0.6245	0.56	1.29357	10.32	6.10819	-9	0	9.63291e-05	5.05705e-05	2.42598e-05	2.95513e-05	0.126747	0.125768	21.2	9.99583	0	0	0	0	0	0	0.08	0.4	4.48	2.64764	5.6	4.52769	0.08	0.4	0.48	1.26227	10.48	6.063	-9	0	0.000102218	9.38815e-05	4.53975e-05	7.42811e-05	0.238365	0.171989	19.16	8.91478	0	0	0	0	0.08	0.276887	0	0	7.12	5.44916	3.48	3.42929	1.32	2.11581	0.56	1.29357	6.6	6.04152	-9	0	0.000101602	5.17874e-05	2.41237e-05	1.67794e-05	0.131316	0.12531	22.64	11.7434	0	0	0	0	0	0	0	0	5.92	4.42455	4.56	3.15013	0.16	0.8	0.16	0.6245	11.84	8.34006	-9	0	0.000105367	8.31093e-05	4.31377e-05	5.43409e-05	0.236337	0.142623	20.88	10.7716	0	0	0	0	0.04	0.2	0.16	0.6245	8.84	7.13372	2.76	2.43721	1.2	2.12132	0	0	7.88	7.62846	-9	0	0.000106316	7.54804e-05	4.44216e-05	4.94152e-05	0.1756	0.27317	19.16	9.65091	0	0	0	0	0	0	0	0	7.12	4.68437	2.44	2.18098	1.4	2.21736	0.16	0.8	8.04	8.36401	-9	0
